id,audio_path,text,class,classID,fold,fsID,start,end,salience,error,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
195451-5-0-19.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-19.wav,engine_idling,engine_idling,5,3,195451,11.749062,15.749062,1,,44100.0,4.0,26.41,1.8423326094335937,0.5727046207320556,3.4080052499066777,0.0
195451-5-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-2.wav,engine_idling,engine_idling,5,3,195451,3.249062,7.249062,1,,44100.0,4.0,25.17,1.8429662715720416,0.721962122564088,3.5421416829006556,0.0
195451-5-0-20.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-20.wav,engine_idling,engine_idling,5,3,195451,12.249062,16.249062000000002,1,,44100.0,4.0,26.27,1.855672849595388,0.5248268327333604,3.4552719540739725,0.0
195451-5-0-21.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-21.wav,engine_idling,engine_idling,5,3,195451,12.749062,16.749062000000002,1,,44100.0,4.0,26.24,1.8497244254242229,0.5221663128400216,3.4590182195062007,0.0
195451-5-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-3.wav,engine_idling,engine_idling,5,3,195451,3.749062,7.749062,1,,44100.0,4.0,25.38,1.8407826657217625,0.6299085817251795,3.4364695181326903,0.0
195451-5-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-4.wav,engine_idling,engine_idling,5,3,195451,4.249062,8.249062,1,,44100.0,4.0,26.16,1.8137987842106673,0.5624606520965071,3.4725188092555808,0.0
195451-5-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-5.wav,engine_idling,engine_idling,5,3,195451,4.749062,8.749062,1,,44100.0,4.0,27.0,1.7803068291597182,0.5832911941287663,3.504243027129435,0.0
195451-5-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-6.wav,engine_idling,engine_idling,5,3,195451,5.249062,9.249062,1,,44100.0,4.0,27.53,1.7547255248906761,0.6203889104612162,3.683143393867898,0.0
195451-5-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-7.wav,engine_idling,engine_idling,5,3,195451,5.749062,9.749062,1,,44100.0,4.0,27.65,1.7465444755104118,0.6203889104612162,3.7453284374816347,0.0
195451-5-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/195451-5-0-8.wav,engine_idling,engine_idling,5,3,195451,6.249062,10.249062,1,,44100.0,4.0,27.47,1.759015587019348,0.5629095918231442,3.772770412978713,0.0
