id,audio_path,text,class,classID,fold,fsID,start,end,salience,error,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
199261-3-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/199261-3-0-1.wav,dog_bark,dog_bark,3,10,199261,0.711116,4.711116,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
199261-3-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/199261-3-0-2.wav,dog_bark,dog_bark,3,10,199261,1.211116,5.2111160000000005,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
199261-3-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold10/199261-3-0-4.wav,dog_bark,dog_bark,3,10,199261,2.211116,6.2111160000000005,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
199769-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-0.wav,car_horn,car_horn,1,3,199769,0.848273,4.848273,1,,44100.0,4.0,28.67,1.294353731835148,0.19332155245541532,2.446369134713362,0.0
199769-1-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-1.wav,car_horn,car_horn,1,3,199769,1.348273,5.348273,1,,44100.0,4.0,29.66,1.3123108297200292,0.1722336816580192,4.058946144865297,0.0
199769-1-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-10.wav,car_horn,car_horn,1,3,199769,5.848273,9.848273,1,,44100.0,4.0,36.65,1.2948658775105153,0.36285742363706064,5.1876430310647255,21.726367517865697
199769-1-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-11.wav,car_horn,car_horn,1,3,199769,6.348273,10.348273,1,,44100.0,4.0,36.36,1.289828879907454,0.36285742363706064,5.422770349164996,24.105546106159892
199769-1-0-12.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-12.wav,car_horn,car_horn,1,3,199769,6.848273,10.848273,1,,44100.0,4.0,36.16,1.2646160021014625,0.10432257549275056,5.098229897635749,22.528284040603452
199769-1-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-13.wav,car_horn,car_horn,1,3,199769,7.348273,11.348273,1,,44100.0,4.0,35.99,1.2535067069694694,0.10432257549275056,5.320892954433754,23.8972611322278
199769-1-0-14.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold3/199769-1-0-14.wav,car_horn,car_horn,1,3,199769,7.848273,11.848273,1,,44100.0,4.0,35.17,1.2555091184952876,0.11484625383997019,5.123073528372889,20.62579133964921
