id,audio_path,text,class,classID,fold,fsID,start,end,salience,error,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st
189023-0-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-13.wav,air_conditioner,air_conditioner,0,2,189023,6.5,10.5,1,,48000.0,4.0,4.537,1.0361421136633402,0.0763032456190636,0.6213165580438419,0.0
189023-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-2.wav,air_conditioner,air_conditioner,0,2,189023,1.0,5.0,1,,48000.0,4.0,4.735,1.0582521313937876,0.05230497368382295,0.6528181753868267,0.0
189023-0-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-3.wav,air_conditioner,air_conditioner,0,2,189023,1.5,5.5,1,,48000.0,4.0,4.704,1.0601319338553847,0.05230497368382295,0.6636251772624445,0.0
189023-0-0-4.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-4.wav,air_conditioner,air_conditioner,0,2,189023,2.0,6.0,1,,48000.0,4.0,4.691,1.0579487945621207,0.044675645718808166,0.652142146942816,0.0
189023-0-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-5.wav,air_conditioner,air_conditioner,0,2,189023,2.5,6.5,1,,48000.0,4.0,4.707,1.0463152864880312,0.04219157906628255,0.6178048624080515,0.0
189023-0-0-6.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-6.wav,air_conditioner,air_conditioner,0,2,189023,3.0,7.0,1,,48000.0,4.0,4.704,1.0484892679867976,0.051013863953022244,0.6324189800960253,0.0
189023-0-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-7.wav,air_conditioner,air_conditioner,0,2,189023,3.5,7.5,1,,48000.0,4.0,4.699,1.0583228588539746,0.051013863953022244,0.6629241792630817,0.0
189023-0-0-8.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-8.wav,air_conditioner,air_conditioner,0,2,189023,4.0,8.0,1,,48000.0,4.0,4.755,1.0474247988495493,0.06989199374402014,0.6298746007277765,0.0
189023-0-0-9.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold2/189023-0-0-9.wav,air_conditioner,air_conditioner,0,2,189023,4.5,8.5,1,,48000.0,4.0,4.943,1.0169781314623907,0.088397125602216,0.6516807266568424,0.0
18933-1-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold6/18933-1-0-0.wav,car_horn,car_horn,1,6,18933,25.639242,25.944262,2,,44100.0,0.3050113378684807,25.56,1.4334294355862287,0.051199330383075246,11.911154965555875,0.0
189825-9-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189825-9-0-0.wav,street_music,street_music,9,8,189825,0.0,4.0,1,,44100.0,4.0,39.17,1.4705033290596576,0.1397025320236026,4.878977835236502,0.0
189825-9-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189825-9-0-1.wav,street_music,street_music,9,8,189825,0.5,4.5,1,,44100.0,4.0,44.99,1.5367436583889353,0.2522668306652556,6.622381501305446,0.0
189825-9-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189825-9-0-2.wav,street_music,street_music,9,8,189825,1.0,5.0,1,,44100.0,4.0,49.91,1.6099969624285666,0.2522668306652556,7.62170449005107,0.0
189825-9-0-3.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189825-9-0-3.wav,street_music,street_music,9,8,189825,1.5,5.5,1,,44100.0,4.0,49.59,1.6150392788836812,0.20892119393525913,8.67645580675428,0.0
189825-9-0-5.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189825-9-0-5.wav,street_music,street_music,9,8,189825,2.5,6.5,1,,44100.0,4.0,46.85,1.5705570509359335,0.21386161704355613,7.652847409263868,0.0
189825-9-0-7.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189825-9-0-7.wav,street_music,street_music,9,8,189825,3.5,7.5,1,,44100.0,4.0,47.21,1.6110098710013017,0.22629993079288016,7.6764091939656645,0.0
189846-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189846-3-0-0.wav,dog_bark,dog_bark,3,8,189846,13.241992,14.358787,2,,44100.0,1.1168027210884355,19.49,1.1253994835577135,0.28998770046106426,4.081856688753285,0.0
189846-3-1-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189846-3-1-0.wav,dog_bark,dog_bark,3,8,189846,17.230544,18.586652,2,,44100.0,1.3560997732426303,25.25,1.1787176090327005,0.1834635637934405,4.986170513238724,10.406312924983105
189846-3-3-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189846-3-3-0.wav,dog_bark,dog_bark,3,8,189846,26.404213,27.32158,2,,44100.0,0.9173696145124717,19.72,1.1935980713344585,0.3294539100536141,5.246535936852614,13.416111335622936
189846-3-4-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold8/189846-3-4-0.wav,dog_bark,dog_bark,3,8,189846,28.159176,28.956887,2,,44100.0,0.7977097505668934,22.57,1.2470677983848486,0.14186249063527284,5.729232076941306,0.0
189895-3-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold5/189895-3-0-0.wav,dog_bark,dog_bark,3,5,189895,0.0,4.0,1,ValueError('ERROR: Sampling frequency shall be equal to 48 kHz'),,,,,,,
189981-0-0-0.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-0.wav,air_conditioner,air_conditioner,0,7,189981,0.0,4.0,1,,44100.0,4.0,11.578,1.3471796516667789,0.05632623601296728,0.8549527957330438,0.0
189981-0-0-1.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-1.wav,air_conditioner,air_conditioner,0,7,189981,0.5,4.5,1,,44100.0,4.0,15.81,1.358605101055094,0.062495489228434016,0.7681163697150122,0.0
189981-0-0-10.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-10.wav,air_conditioner,air_conditioner,0,7,189981,5.0,9.0,1,,44100.0,4.0,17.24,1.3704168568198516,0.07370602936353551,2.327709898078115,0.0
189981-0-0-11.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-11.wav,air_conditioner,air_conditioner,0,7,189981,5.5,9.5,1,,44100.0,4.0,17.13,1.3770489979545575,0.07332753375293165,2.3445750151895166,0.0
189981-0-0-12.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-12.wav,air_conditioner,air_conditioner,0,7,189981,6.0,10.0,1,,44100.0,4.0,17.16,1.3749884958946015,0.06338421567936733,2.4040760407008777,0.0
189981-0-0-13.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-13.wav,air_conditioner,air_conditioner,0,7,189981,6.5,10.5,1,,44100.0,4.0,17.26,1.3682307193327674,0.08853777508705009,2.339137866360299,0.0
189981-0-0-14.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-14.wav,air_conditioner,air_conditioner,0,7,189981,7.0,11.0,1,,44100.0,4.0,17.21,1.3692634455153436,0.08853777508705009,2.3316964810060212,0.0
189981-0-0-15.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-15.wav,air_conditioner,air_conditioner,0,7,189981,7.5,11.5,1,,44100.0,4.0,17.22,1.368069951923599,0.06958352692344798,2.3263651349394143,0.0
189981-0-0-16.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-16.wav,air_conditioner,air_conditioner,0,7,189981,8.0,12.0,1,,44100.0,4.0,14.849,1.3600145361498486,0.05819799402810319,2.4020419438120566,0.0
189981-0-0-17.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-17.wav,air_conditioner,air_conditioner,0,7,189981,8.5,12.5,1,,44100.0,4.0,8.262,1.3324337826616457,0.024571009729654262,2.871891772012652,0.0
189981-0-0-2.wav,/root/clawd/_datasets/urbansound8k/UrbanSound8K/audio/fold7/189981-0-0-2.wav,air_conditioner,air_conditioner,0,7,189981,1.0,5.0,1,,44100.0,4.0,17.25,1.373442935418208,0.062495489228434016,2.354155841816546,0.0
