id,audio_path,text,caption_1,caption_2,caption_3,caption_4,caption_5,split,file_name,sample_rate,duration_s,loudness,sharpness,roughness,fluctuation_strength_proxy,pr_ecma_st,fluctuation_evr,fluctuation_ami,fluctuation_rms_mod,error,compute_time_s
development/buzzy static.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/buzzy static.wav,A steady and high pitched mechanical sound fades into white noise accompanied by muffled voices,A steady and high pitched mechanical sound fades into white noise accompanied by muffled voices,Electronic interference on major sound and audio equipment caused deliberately.,Loud radio static fills the air before channels are switched.,Loud radio static that vibrates followed by static channel switching.,The loud static is coming from the electronic device.,development,buzzy static.wav,44100,28.53732426303855,38.7,1.8112038999689333,0.7035657078243285,,0.0,2097.5232921060524,451.6911801355741,0.017935498534505184,"",59.846
development/Typing on a typewriter with ding at end of each line.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Typing on a typewriter with ding at end of each line.wav,"A person types on a typewriter, pulls it back, and types again.","A person types on a typewriter, pulls it back, and types again.","Continuous typing on a typewriter, it gets pulled back then they typing starts again.",Some variety of typewriter is used by a person to type a document.,"The typewriter clacks along, slowly and quickly and when the bell rings the carriage is moved to the next line.",Typewriter keys rhythmically hitting the paper before the bell rings and the carriage is returned to start the next line.,development,Typing on a typewriter with ding at end of each line.wav,44100,21.924920634920635,11.79,2.7752469109602336,4.887548936526933,,0.0,33557.6749537569,1497.9606483223836,0.010824729976818263,"",35.493
development/church-eglise #1.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/church-eglise #1.wav,A strong wind howls while people chatter in the background,A strong wind howls while people chatter in the background,"As the person is speaking, people are talking.",People are in a gym with girls talking in the background.,people are talking as some announcements are made,wind buffering with banging sounds with background people talking,development,church-eglise #1.wav,44100,25.29814058956916,11.007,1.0316131130444797,0.74176944989046,,0.0,9917.095845690772,1373.3560886557955,0.030061256821321384,"",31.731
development/California morning birds singing.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/California morning birds singing.wav,A lot of birds are chirping loudly along with each other.,A lot of birds are chirping loudly along with each other.,Birds are loudly and continuously chirping outside together.,Birds are loudly chirping together while outside continuously.,"For the entire time, multiple birds chirp in the background.",While other nature sounds abound birds chirp continuously.,development,California morning birds singing.wav,44100,29.533492063492062,26.86,2.070721625027031,0.3125838622927907,,0.0,33639.56072527254,1597.2714523214236,0.06330695766993485,"",59.6
development/cambridge_train_station_02_shelter_water_2005.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/cambridge_train_station_02_shelter_water_2005.wav,Liquid dripping and people talking in the background.,Liquid dripping and people talking in the background.,Liquid is dripping and people are talking in the background.,Men are speaking while an electrical current produces static.,Something ticks while water drops from a faucet.,"Water drops dripping, falling at different paces, one very fast and the other slower, then the water drops stop.",development,cambridge_train_station_02_shelter_water_2005.wav,44100,21.998662131519275,5.073,2.7674787350320096,2.479495718733872,,0.0,292.30856459751084,368.5745532059905,0.00258563115609128,"",31.507
development/djf_burps.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/djf_burps.wav,A child burps five times and another child laughs.,A child burps five times and another child laughs.,A child burps five times while another child laughs.,A child is burping repeatedly while another child laughs nearby.,"The child burps twice, coughs, burps again, then giggles.",Two burps a cough followed by two burps a cough followed by burps then a child is laughing.,development,djf_burps.wav,44100,19.968662131519274,31.95,1.5398442628196545,3.777673656229959,,9.834764026734234,967294.8454655195,12304.762570096284,0.08336023260028451,"",17.418
development/PS3F_FOZ_centro_RuaNaipi_Noite.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/PS3F_FOZ_centro_RuaNaipi_Noite.wav,A canine woofs at an approaching automobile while a young boy talks.,A canine woofs at an approaching automobile while a young boy talks.,"A dog is yelping while a car is passing, a person is singing: in succession, another car is travelling by.","A dog yelps, a car passes by, a person sings, and then another car passes by.","A dog yelps, several vehicle engines roar by, and a woman speaks while faint footsteps echo in the background.","A dog yelps, several vehicle engines roar by, and a woman speaks while faint footsteps hit the ground.",development,PS3F_FOZ_centro_RuaNaipi_Noite.wav,44100,24.032925170068026,22.04,1.5394508409657206,0.7234868093038758,,0.0,7127.480234838749,649.1068996795783,0.06453990997044759,"",40.311
development/Nightingale.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Nightingale.wav,A number of birds are chirping as the video goes on.,A number of birds are chirping as the video goes on.,A number of birds are chirping while the video goes on.,"Birds are singing, making short, quick chirps and tweets continuously.","Birds of many different kinds are flocking together, chirping and singing.",Different species of birds are chirping and singing in close proximity to each other.,development,Nightingale.wav,44100,27.971995464852608,4.424,1.9974103577088447,0.4276455509796695,,0.0,4827.389960395071,398.1844170743993,0.16468551979925555,"",26.118
development/Canarian_Bird_In_Cage_Singing_2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Canarian_Bird_In_Cage_Singing_2.wav,A bird is whistling and it speeds up and slows down its voice.,A bird is whistling and it speeds up and slows down its voice.,A bird is whistling and it speeds up and slows down the song.,"A bird trills, chirps and then the bird beeps.","A bird trills, chirps and then the bird cheeps.",A small bird with a chirp that has a higher pitch,development,Canarian_Bird_In_Cage_Singing_2.wav,44100,22.503219954648525,24.25,2.7478838778964465,4.287097688454112,,0.0,13841.05773776055,1031.4652712778122,0.05650320030413768,"",35.886
"development/ICE passing by, then an ambulance with siren.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/ICE passing by, then an ambulance with siren.wav",A passenger is riding on a trolley train while ambulance sirens blare by.,A passenger is riding on a trolley train while ambulance sirens blare by.,Ambulance sirens blare by as a passenger rode on a trolley train.,Traffic and a lot of air moving quickly through a restricted orifice nearby.,"Trucks, cars and emergency vehicles drive through a busy city.","Trucks, cars, and emergency vehicles all drive through a busy city.",development,"ICE passing by, then an ambulance with siren.wav",44100,18.905555555555555,20.61,1.2120889067584577,0.16700935902980207,,0.0,4918.427618064389,495.62817531099046,0.08097660493273119,"",32.458
development/Lincoln Nebraska Tornado 5 9 2016.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Lincoln Nebraska Tornado 5 9 2016.wav,A plastic pipe is being turned at high speed creating whistling and humming noises.,A plastic pipe is being turned at high speed creating whistling and humming noises.,A plastic pipe turns and creates loud noises.,"Low, natural music proceeds steadily, escalates slightly with a whistle, then continues steadily.",Music plays in a low volume before escalating and leveling out.,Someone is spinning a hollow tube causing the rushing air to gurgle and resemble sound from science fiction.,development,Lincoln Nebraska Tornado 5 9 2016.wav,44100,22.526530612244898,14.795,1.440392844324305,0.5114618491472371,,25.477143625822144,213423.55520186486,7618.564766731352,0.049835856266923724,"",39.055
development/Some Sort of Engine 1.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Some Sort of Engine 1.wav,A long steady vibration is made by a motor,A long steady vibration is made by a motor,"A motor is making a long, steady vibration.",A person operating a jackhammer creating a loud disturbance.,Someone is operating a jackhammer and it is noisy.,Spinning blades are chopping through the air very fast.,development,Some Sort of Engine 1.wav,44100,28.725578231292516,28.62,1.1739573743480982,3.721904824684571,,0.0,10574.207707412479,452.2454084059883,0.03105003660866575,"",34.641
development/Stoney_StormyC_Nov12.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Stoney_StormyC_Nov12.wav,A jet sound roars continuously and then gets a bit louder.,A jet sound roars continuously and then gets a bit louder.,Cars driving by on a wet road way after a storm has calmed down.,Cars driving by on a wet road way after a storm.,Ocean waves are crashing loudly onto a beach.,The wind is blowing strongly and pushes with several gusts.,development,Stoney_StormyC_Nov12.wav,44100,18.531315192743765,32.17,1.354207047681467,0.08044339221677807,,0.0,871.3445548286252,293.5206652601805,0.023886427701770296,"",36.435
development/Car wash.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Car wash.wav,A train runs over tracks as the air in the cabin is pressurized.,A train runs over tracks as the air in the cabin is pressurized.,An airplane is flying in the sky at a constant speed.,An airplane soars high in the sky at a steady pace.,The wind is blowing over a large open space and occasionally water splashes.,"Wind blows over a large, open space as water splashes occasionally.",development,Car wash.wav,44100,18.43015873015873,24.77,0.9586364264618156,0.11504369872583087,,0.0,8602.204490365051,639.1671747854848,0.06317194852052842,"",28.269
development/maskingtape.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/maskingtape.wav,A radio produces a white noise and malfunctions as a voice tries to communicate.,A radio produces a white noise and malfunctions as a voice tries to communicate.,A balloon being rubbed against others and against something else creating a loud squeaking noise.,Electrical interference static being broadcast through a radio speaker.,Electrical interference static broadcast through a radio speaker.,"When a balloon is rubbed against something, it creates a loud squeaking noise.",development,maskingtape.wav,44100,23.371269841269843,49.72,1.355275332311411,5.476695025619871,,0.0,263048.06934682664,2702.9485968776467,0.3242033810206171,"",35.526
development/Car_Keys.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Car_Keys.wav,A clank of chains winding towards the ground to be collected at the bottom.,A clank of chains winding towards the ground to be collected at the bottom.,Someone is dragging a chain around on a table.,Someone is rattling the metal discs in a chain so that they clink.,Someone is rattling metal discs joined together in a chain so they clink.,Someone is dragging a metallic object across a table.,development,Car_Keys.wav,44100,27.643356009070295,8.636,3.071752484370683,4.4792927942072485,,0.0,305967.59525029355,11655.762820005608,0.012451208910417266,"",29.287
development/Radio annoyance.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Radio annoyance.wav,A lot of static followed by a song playing during slightly less static.,A lot of static followed by a song playing during slightly less static.,"A lot of static occurs, and then a song plays with slightly less static.",An old fashioned record player is skipping and then it begins to play a woman singing.,An old fashioned record player skipping then begins to play a woman singing.,Someone changing through stations full of static on a radio.,development,Radio annoyance.wav,44100,28.99562358276644,28.76,1.5633536467458928,0.33870750411411576,,0.0,9794.746278548966,997.193335165991,0.029499526391873858,"",56.789
development/Country Stream (2).wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Country Stream (2).wav,Water flowing in a creek at a fast pace.,Water flowing in a creek at a fast pace.,Water flows quickly and steadily in a creek.,Water flows quickly into a container of water.,Water is coming down quickly and powerfully from a waterfall .,Water is running continuously from a faucet into a tub.,development,Country Stream (2).wav,44100,15.217437641723356,29.25,2.1205102103339915,0.7292113049126339,,0.0,490.62991770731094,151.2312179116633,0.015555759777965106,"",35.009
development/Cardiff Bay fireworks.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cardiff Bay fireworks.wav,Fireworks go off continuously as kids talk and shout in the background.,Fireworks go off continuously as kids talk and shout in the background.,Fireworks was exploding in the sky and the crowd was cheering,"Fireworks were exploding in the sky, and the crowd was cheering.",People comment on the fireworks shooting and exploding in the sky,"While a person is shouting, some fireworks are going off.",development,Cardiff Bay fireworks.wav,44100,23.065646258503403,16.7,1.2437821056444323,4.830396581257075,,0.0,9019.825430280986,1294.1458490721598,0.04046151580698477,"",32.806
development/Cardinal Key West.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cardinal Key West.wav,A bird is calling and chirping twice using a repeating pattern.,A bird is calling and chirping twice using a repeating pattern.,A bird is singing and then takes a quick break before singing again.,"A bird sings, then it rests for a moment before continuing to chirp.","On a clear day, a bird chirps at a high pitch.","The bird calls, chirps twice, then begins the pattern once again.",development,Cardinal Key West.wav,44100,22.537777777777777,18.13,2.198711337488821,0.5428561118600418,,0.0,353956.4516361851,5541.583096127762,0.0620679599677523,"",32.803
development/cartwheel suitcase plastic wheels rolling on tiled pavement floor plock tock with ambient outdoors.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/cartwheel suitcase plastic wheels rolling on tiled pavement floor plock tock with ambient outdoors.wav,A person dragging a suitcase along a hard surface.,A person dragging a suitcase along a hard surface.,Some horse buckle in a road of some steps.,Various hard objects are slapping against each other and people are conversing in the background.,Wheeled bag being pulled over the breaks in a walkway,Wheeled suitcase being pulled over the cracks in a sidewalk,development,cartwheel suitcase plastic wheels rolling on tiled pavement floor plock tock with ambient outdoors.wav,44100,26.389478458049886,17.56,1.5360515975140518,3.923777040845843,,0.0,56846.6858377432,1810.5654581353074,0.026558836509551046,"",43.078
"development/Fly fishing - winding in reel fast, slow.wav","/root/clawd/_datasets/clotho_3490684/audio_development/development/Fly fishing - winding in reel fast, slow.wav","A a wind up is wound faster, then slower.","A a wind up is wound faster, then slower.",A fishing line being pulled in and then some give and then pulling it,A machine is being tuned up and adjusted using a ratchet.,Someone with a fishing pole reeling something in.,a fishing line being pulled or rolled in and then some give and then pulling it,development,"Fly fishing - winding in reel fast, slow.wav",44100,22.871655328798187,16.31,3.0188301737476246,3.536370297458079,,0.0,385088.6482254145,5493.822388735113,0.013288889625132996,"",44.132
development/Matches.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Matches.wav,"A match is removed from packaging, lit, the fire burns for a moment and fades, then this all repeats.","A match is removed from packaging, lit, the fire burns for a moment and fades, then this all repeats.",A person is sorting through and opening up mail.,A match is scraped on a match box and lit multiple times.,"A match being scraped against a matchbox, and eventually lighting, multiple times.","match taken from package, struck, fire burns, dies, then the entire process repeated a couple of times.",development,Matches.wav,44100,21.93124716553288,9.684,2.5439857070144463,4.897957863661456,,0.0,12210.11053304735,1321.7490921206618,0.011486942667478132,"",27.555
development/cat eating cat food.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/cat eating cat food.wav,A person dumps a container of small objects and then pulls at the sides,A person dumps a container of small objects and then pulls at the sides,A person dumps some small objects out of a container and then pulls at the sides.,"A plastic bug scrunches, and then a person snaps their fingers a few times.","Dried beans are poured onto a tabletop, then crushed a few at a time.",The crunching of small objects in a very quiet room.,development,cat eating cat food.wav,44100,26.33142857142857,9.919,2.5172390475173856,5.629690254013169,,0.0,35045.19041908725,3569.1745102373534,0.00852465161572249,"",22.676
development/Cat Licking Water In Cup.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cat Licking Water In Cup.wav,A dog or a cat is cleaning itself,A dog or a cat is cleaning itself,An animal with a thick coat is cleaning itself while producing light noises from its cleaning.,A little bird playing by himself in his cage.,The bird snapped at something as it was drinking water.,The bird snaps at something while it drinks water.,development,Cat Licking Water In Cup.wav,44100,17.205986394557822,6.2,1.842150417219863,4.1563713736069,,0.0,251251.3158597625,14029.53794274264,0.02241808858635068,"",16.075
development/CuttingCarrot.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/CuttingCarrot.wav,A person chopping and cutting vegetables on a cutting board.,A person chopping and cutting vegetables on a cutting board.,A person is chopping and cutting vegetables on a cutting board.,A person slices vegetables on a cutting board with a knife.,Carrots are being sliced on a wooden cutting board.,Someone is cutting up carrots on a wooden cutting board.,development,CuttingCarrot.wav,44100,21.255963718820862,12.331,1.8157685568572486,4.059362269962906,,0.0,21839.79659431064,2437.4374709566455,0.017767067824525196,"",12.279
development/Cat Purring 2.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cat Purring 2.wav,A cat is snoring heavily while it is sleeping.,A cat is snoring heavily while it is sleeping.,A cat is snoring heavily while it sleeps.,A cat is purring up close as it is being gently stroked.,Some insects are making a hissing sound while in the bushes.,insects are making hissing sounds in the bush,development,Cat Purring 2.wav,44100,25.529773242630384,13.818,2.0962869905564494,5.09297174711245,,0.0,5623.636677220841,770.5475709454229,0.010701201837509175,"",47.717
development/cathedral ambience 01.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/cathedral ambience 01.wav,A crowded train station is full of people walking to and fro,A crowded train station is full of people walking to and fro,A person walking threw a laundry room of dryers.,"Humans are walking inside a building, and it is windy outside.",Strong gusts of wind are blowing while an object taps vigorously on a hard surface continuously.,strong gusts of wind blowing while an object taps vigorously on a hard surface continuously,development,cathedral ambience 01.wav,44100,25.468231292517007,24.93,1.417264195493945,0.8567419055474067,,0.0,3079.46545875634,550.1604419081028,0.03347000450071538,"",48.333
development/sw_RainWithCrickets_20100917.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/sw_RainWithCrickets_20100917.wav,A fan is running quietly as the rain falls steadily in the background.,A fan is running quietly as the rain falls steadily in the background.,Fan motor running with rain in the background.,Heavy rain hits the ground during a storm.,It is raining cats and dogs during a storm.,It is raining loudly as cars are driving by.,development,sw_RainWithCrickets_20100917.wav,44100,21.44637188208617,30.3,1.9355906988561802,0.45664242642533526,,0.0,10682.17739490364,820.560309936166,0.07681602036183012,"",47.625
development/CFX-20130331-UK-DorsetSeaCliff03.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/CFX-20130331-UK-DorsetSeaCliff03.wav,A bird is singing while a man speaks and ocean waves roll by.,A bird is singing while a man speaks and ocean waves roll by.,A man is talking while the waves crashing to the shores and seagulls chirping in the background.,"A man is talking, then seagulls begin squawking in the background and waves are crashing on the beach.","A man is talking, with seagulls squawking and waves crashing on the beach behind him.","a man is speaking, ocean waves are rolling, a bird is singing",development,CFX-20130331-UK-DorsetSeaCliff03.wav,44100,26.339297052154194,23.32,1.3869147629345022,0.5271961147413884,,0.0,2141.0888699033185,469.3347608721249,0.03252773960393736,"",39.594
development/Industrial Heating Vent.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Industrial Heating Vent.wav,A machine is running and increasing in speed but then slowing down.,A machine is running and increasing in speed but then slowing down.,"A machine is running and increasing in speed, then slowing down.",A waterfall getting louder as it is being approached by someone.,An industrial fan running inside of a garage.,The train clattered along the tracks screeching and whistling.,development,Industrial Heating Vent.wav,44100,28.842585034013606,31.96,1.4484202458330044,0.11197347990586594,,0.0,12835.77653502779,1037.1561188879198,0.020119427820375204,"",55.198
development/chainsaw and little tree.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/chainsaw and little tree.wav,A chainsaw is cranked and then cuts through something.,A chainsaw is cranked and then cuts through something.,A chainsaw is started and emits a steady whine before it is used to cut something.,A person starts a chain saw and the person revs it and then presses on the gas.,She started the chainsaw and then throttled the engine to make it roar to life.,"The person started the chain saw first, then revved it continuously. ",development,chainsaw and little tree.wav,44100,23.26639455782313,37.41,1.6514139416916165,1.8898191754813631,,0.0,6959.3821577441295,757.4295586255697,0.03108824217006566,"",43.16
development/Cheer.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Cheer.wav,A crowd cheers and claps excitedly all at once.,A crowd cheers and claps excitedly all at once.,"A crowd of people of clapping, men cheering, women cheering, continued clapping slowly stopping","A crowd of people, including men and women, were clapping and cheering until it slowly stop.","Cheering, whooping, hollering and applause which gradually diminishes to a halt.","The cheering, whooping, yelling, and clapping gradually diminish to a halt.",development,Cheer.wav,44100,18.794126984126983,20.16,1.6803794298452186,2.552116902815329,,0.0,160253.87316381471,5099.392333453455,0.016907456308343404,"",31.859
development/Chickadees Singing.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/Chickadees Singing.wav,"A slew of ducks quack and, in the background, more birds chirp.","A slew of ducks quack and, in the background, more birds chirp.",A slew of ducks quacking and birds chirping in the background.,Adult ducks are quacking and baby ducks are chirping.,Adult ducks are quacking while the baby ducks are chirping.,Several ducks are quacking and a very high pitched bird chips over them.,development,Chickadees Singing.wav,44100,26.23780045351474,31.32,2.7451903427349866,0.16039574091172884,,0.0,15761.484448814499,1143.8592812048473,0.08906127146409007,"",52.669
development/chicken_freesound.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/chicken_freesound.wav,A chicken is clucking and flapping its wings,A chicken is clucking and flapping its wings,A chicken is clucking and flapping its wings loudly.,A chicken is clucking while flapping its wings loudly.,A chicken is flapping its wings as it clucks.,"In different pitches, chickens cluck at each other repetitively.",development,chicken_freesound.wav,44100,22.86419501133787,12.004,1.6502981670655046,3.818006070978335,,0.0,85729.91215610805,3456.181297027725,0.03399537490210143,"",27.705
development/childrenoh.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/childrenoh.wav,A crowd of laughing and cheering people are.,A crowd of laughing and cheering people are.,A crowd of people is laughing and cheering.,A large number of people shout cheerfully in unison.,People are cheering and celebrating a clearly happy occasion.,People cheer and celebrate a clearly happy occasion.,development,childrenoh.wav,44100,15.606099773242631,36.22,1.4281254864902606,0.3853350105320428,,0.0,1045.6821860954842,210.74074368409865,0.047040111875369155,"",27.391
development/md10trk5.wav,/root/clawd/_datasets/clotho_3490684/audio_development/development/md10trk5.wav,A microwave is turned on and then turns off with several beeps.,A microwave is turned on and then turns off with several beeps.,A piece of machinery operating followed by a timer going off and the machine stopping.,"Fan running then turned off, watch alarm beeping, background oscillation stopping.",The fan was running then the alarm rang and it stopped.,a machine is running before being turned off beeps every few seconds.,development,md10trk5.wav,44100,18.618503401360545,19.17,1.3017853327106024,0.2324148357960446,,23.219318089158755,192.3484994293084,196.0195009376053,0.024069608052649717,"",24.059
